_id,userId,skillId,score
0ac8e3c4-cce2-4686-8fcb-b6a9cfcc9807,f0c42fec-fb2f-41d7-a2e6-d06f90239929,5aff5f0e-73f7-4ea9-82ac-a69daa7138a1,65
7957dc9b-5976-4e58-9767-8e409f1f4e64,65964816-011d-4a51-831d-3cf40a55758c,997e0329-5f53-4744-8cd9-9fef688b4d69,65
186451af-e3a8-4b9c-aabf-86cecb2d8f50,92ab9260-c302-461e-8fc9-73d8eaa2e37c,aed9332a-00fe-4461-9209-79c04c0f8c3f,52
b40e74d3-e41d-4919-867b-686d12fc2cbe,15aae11a-c5d2-49c0-989b-b7eccfd3cbd5,cd5b723e-68d4-4feb-b288-e1b54b1812b6,97
c96d2436-11c8-499a-8228-e5a8a3100c14,7df91aa7-2b19-46ea-9667-df91dd1e92d1,35a79f40-78e7-4d3f-aa74-df7d86b53b4c,56
7c9b28b5-ba5d-4c80-baca-1563785cd105,5ea41dc3-ea8a-4fc6-a4af-3ac6565941e0,149d8cb7-dbab-497e-95b4-1cd2ee6b00db,77
8f63ef1d-c38d-457d-8b40-f0125762b779,72d9f537-fe35-49d9-a424-2eaf4217a32f,bc5cceac-592b-4a65-896b-6471e7c56eab,96
b6cf3ad6-db82-433c-b271-43d174d9908f,dd3a3b79-d636-410d-9fa2-17a43d1dd824,9cb0c4ac-61ed-4849-8d65-720943ad8dab,56
1445085e-027c-44d1-acb6-4cef8488cc31,2d1a1061-8079-4236-95c2-0a3ca8f390a4,11f8c844-d427-4831-ac30-f09a372d53a6,60
5db46b6c-fe37-470f-a493-b5cbe0699fa8,6424cce6-1d9a-4b5f-877c-0ce6570cedee,0b86fd2c-f687-47da-ba0d-63a68b6b9351,98
6884e43c-d8b4-4daa-8665-69b8173a4a16,73eaac03-e02f-4b9b-a989-195d81811316,dcd2a339-d986-4436-9881-7594edeb968b,74
190652ca-2713-4fa2-ba25-6461cac3ab0b,b4090404-b340-4b3f-9388-048147e3c415,d2becb88-b4db-4352-8049-bf8e1da4ca03,95
e7f86260-d24f-40fc-b941-130bb10edfca,776b3173-c98f-4dc5-ac3c-327e090e5e42,74203d0b-2df4-44d9-91be-d93ce02c96b6,14
663d3e58-27a2-40ab-ac12-9f0b9d1adc7e,bcd8b29c-77e9-4a0c-9d64-1b0af46a0a8a,4555dba6-381f-4a90-bd6d-a010f274535a,97
6d0f503e-36a9-472d-a07e-84768de26e43,cd00b5e4-3d1c-43c1-984d-2a3b8737bea1,c4f130d5-6a9e-496b-942c-ff4cd263eafc,33
23a5888c-28a5-48f8-88ce-ca1314922e30,00b7ea64-325a-4850-9f05-49c11059cf66,14c01db3-8777-47fb-a4d3-5de14e01119b,15
e3222531-193a-45fc-8194-b2d8280b6785,a141d277-aea4-4e0a-8e21-08482eb4be4a,4f131c4e-d7dc-41ee-9589-a7cfe87f508b,64
2ee34703-0b3a-4b3f-b6b8-5b9903bb0b7b,593856e2-98c3-4782-8e21-b89dc41af0a9,997e0329-5f53-4744-8cd9-9fef688b4d69,2
bf611e37-78e5-4eba-8768-a330d10f9814,3e5c5af6-8a4c-4177-a6c3-a7e6b1ac0586,218361bb-9d67-439a-af87-0f803c3df615,27
68ae2af5-708a-493c-b6be-38898cc8f8ab,eecc7244-2368-45eb-ade9-4663d62ff9ea,14c01db3-8777-47fb-a4d3-5de14e01119b,11
3822a872-9498-4246-b81c-f52b9df1b03c,c91f7266-4137-4204-9bf8-67e6dfcdaf68,6faa45a5-2278-45a7-893a-febadbe8669b,80
d37ef868-7d0e-49ce-a43a-b04a08eb35a3,787f082f-6f90-4424-b3a9-a646b2013553,a3506ba5-b05f-4771-87f7-232d3365342f,15
80e2e167-8716-4489-97a8-bffc617983a0,40ca6a02-86bf-4e2d-ba66-4cec07975c33,b8977ea5-5902-4eab-806a-37ea5cec55d4,86
cccf6de5-a232-4b64-a5bc-40fa2adae5a5,8d772014-b657-4d9d-9437-742dbebe1097,5aff5f0e-73f7-4ea9-82ac-a69daa7138a1,27
31d17deb-6218-465b-b367-ce97a457c031,a44c9777-6762-4b37-b589-c93ad2a77fef,09400a77-5d9a-4d77-841f-efb98634f7b8,18
c22f7b73-4376-4ab8-a0ff-f0c90ffa83d2,be8b5e63-88ed-48e5-b78f-ea30685d8d54,1371fda6-18b8-4ccf-af83-5d23240f51a0,64
5f2b46d6-cf63-44ad-9779-8f6a38e4f8a6,8a3fa90c-e3a6-4d49-b4d5-7617e9486a2b,4a449d43-62d2-43b3-9fe9-1ab457b87062,77
9f89f3cb-0daf-437b-a6de-b9e4e570e386,ac0731b5-ba2e-4bc6-ba96-3018b1118773,68671ac1-b1ce-49cd-80aa-ece993eaf090,15
a985e976-ba23-4d96-8ce0-6c5fa66519b3,5c188054-a722-4d7d-a953-da6cd72009ce,1deb2336-b257-4c52-9c8c-908cf65776e0,10
43551993-81ba-42ba-9a99-10659018765a,8f36104b-102f-42a1-bed7-1ab2c62fd773,f38c0c90-c719-484c-bde1-05fe48181b3c,20
c5c62d05-8506-4559-b95d-c17f156914d7,ff495420-42f2-4783-ac84-da6a16817e82,f85dd279-c4c9-441c-945d-6898be3ba56f,92
5d530938-64dc-4ee3-ba0c-22f9f8d4009f,fd9a5397-9231-4b2a-b8f0-ad41b476616f,09400a77-5d9a-4d77-841f-efb98634f7b8,13
d7cd169b-6a56-4f0c-99e9-6cedf11180f6,01396c5f-a971-40fc-bf9b-026192ed952e,8ffe17e9-d0af-4028-b42c-0f39b30d99fd,8
f77d799e-4c0f-470e-b303-ddff43adc199,3ddc2d37-5151-4407-8718-4fc87a115f89,1371fda6-18b8-4ccf-af83-5d23240f51a0,95
454485a8-6083-4f85-9272-2d66adb9f780,c0095828-0507-42b6-b12b-0ae365a4052d,bc5cceac-592b-4a65-896b-6471e7c56eab,94
25a3595e-0186-4b4e-982d-d97e35d74189,5115ea8c-8385-41ee-a591-396fae18f9af,2d9718ba-0bf6-48b6-9e15-058eca1d317f,23
c05d6c72-b02f-4421-920f-aadf5407f155,aaa80ba3-16ad-4b55-a1fc-ea94d15cf548,6faa45a5-2278-45a7-893a-febadbe8669b,15
519c02ce-470d-4f3b-a668-16b35d28827d,721cddba-2042-468d-a504-f6e2a2891e7e,51e295f5-da61-4753-8b4b-ef625efc37d7,7
cc8e8e49-51f5-4481-8926-8981ce0e8889,e95d45c1-ca5b-4950-ad0d-c3f8eaeb0f4d,d7490613-3cfd-47b6-8ae9-80a5b1c62a0d,93
90c689ab-5a66-4542-b121-4100ab32e80e,d1f501fc-7f9d-4982-9d57-5ded00a0e556,8ffe17e9-d0af-4028-b42c-0f39b30d99fd,96
790119dd-4b24-4cd4-876d-dec42c3f3ef3,beecf6e7-c175-4b0c-909e-641777aee843,149d8cb7-dbab-497e-95b4-1cd2ee6b00db,41
0d8c8926-397a-4997-b4ad-52b4a7b997cd,040c2f46-930b-468a-8c5e-9a1ba0957f98,f75d4775-2b64-4f2a-bba2-5ed9f1e6a3d9,70
3e4578d4-b80a-48d1-9a7b-e879294e43ae,f41548d1-3439-4d42-b9fc-75293dd58095,0d96c861-af89-4688-8527-d767d9f7aa56,68
292adf5e-e67e-4e28-801a-8688759e3a30,4daf4247-8b57-486e-acc9-edb4c5908333,d5e50e6a-17d2-4276-8ffe-668a0187d5d5,93
72b6a20f-8ad0-4451-9bc3-b1734a03038a,233e6f1c-1f44-4245-ad99-c40008720988,c6eddea0-5618-4e83-b12f-c886fe11022e,75
1b3a213d-989b-49b2-8179-116ed40d9a70,d59c965b-9bdc-47c7-b5ea-bc3abb84ddd0,14c01db3-8777-47fb-a4d3-5de14e01119b,33
f22660a1-36aa-41fc-9d33-f6f5dd02ba30,2a1f3d28-8ea4-4349-b3a2-a61288840e2a,0b86fd2c-f687-47da-ba0d-63a68b6b9351,34
0bff4d3b-7d7a-4982-9248-16bcde1a7c01,e191c989-3cca-4389-87e9-0fca83c0cb80,1deb2336-b257-4c52-9c8c-908cf65776e0,37
776ce55f-7d97-49f4-afe3-1a78735acecf,e42f3d93-4b5c-420c-b3aa-ed072e32f8f8,14c01db3-8777-47fb-a4d3-5de14e01119b,74
971e364c-c7b8-46bc-9832-187d1232bce0,cc7a62f6-62e5-40e0-9a15-ae624d7b0deb,5839cca0-72d9-4e28-829d-e6b139373657,26
012a986f-dedb-46f3-8196-26b1880f9472,4211c998-f9de-418c-b150-de709be48421,4555dba6-381f-4a90-bd6d-a010f274535a,60
a83970f6-8f0b-45d1-a736-6eae23923956,561961f3-6c16-41b5-a455-6d5e571f1f78,b8977ea5-5902-4eab-806a-37ea5cec55d4,41
53c0f9ff-0e8b-4d01-aa29-8d1762c4c2d5,c1e4cfac-eeaf-4a83-a833-45ca41a769c0,0d96c861-af89-4688-8527-d767d9f7aa56,24
83baf008-fa5c-4ad7-8729-fbaab120109f,fdc99b00-13b0-4709-9f46-3d9d0819642c,11f8c844-d427-4831-ac30-f09a372d53a6,7
64df2c83-7b8c-4b8c-afdb-637a27144604,ce0038a2-6c9c-47cc-9050-e9749715214a,9cb0c4ac-61ed-4849-8d65-720943ad8dab,64
55bf8be9-0066-4ee2-b024-4e90f1edb7de,8f902696-61bc-45a4-990d-1e40d80b6099,30b022a7-7c35-46ef-8714-aaf5ddfc63ef,84
82760537-294d-4e32-9698-d533d93421a4,725619c4-2124-42a1-8ca0-87ca5cc23921,e1050eaa-fc8a-4571-be30-c1482b8f9eec,44
42921a46-edbd-41ad-9147-ffdc6a79f3b5,59b1dd59-bc10-480b-a1c2-9144664e58ba,f85dd279-c4c9-441c-945d-6898be3ba56f,84
0fdf0666-1ef1-4258-8bbc-936d1a07d297,4bbad395-7b1a-4672-906b-9c7a94ddbf02,1ab53f8b-5585-4f07-a3df-8962fdf9f3ab,21
69fd8389-0e20-49f8-906c-28d046915cda,bba176e2-4ce0-449a-a6b7-3699f0d17b77,d7490613-3cfd-47b6-8ae9-80a5b1c62a0d,48
e0c23c81-661f-47c4-9532-abf4e81addc7,54e2e645-89ea-4820-a6d2-d25cc3a62b11,7dc8bce4-1cb9-4059-8126-1b5068fba9d5,18
a4c1724a-7554-4f83-a05f-42ba371258b6,7ebdc099-733b-418c-9594-315f5c46e2b3,218361bb-9d67-439a-af87-0f803c3df615,74
21631673-fc09-4447-9408-3c922dbe2257,c6cc38e4-ea3d-4482-9a55-c4c976e092db,40c47c83-f3d1-4f65-9f0c-8f13f4219e53,88
f42b08da-8209-40b5-98de-12362d61d03f,08efb76f-b7ad-4dd9-b1f8-6993a6c6a908,d5e50e6a-17d2-4276-8ffe-668a0187d5d5,9
ec874463-3176-40ad-a5af-ec9c7107f550,6c5f5dcd-6a79-4ce2-b4d4-b79eb4aa66c3,4bedf283-776d-4b87-a2ef-0d25be76e5dc,3
ea6ee20e-782e-4482-bcf4-89bd304ebfec,9a066d79-3314-4c57-8163-5eb7a0614683,40c47c83-f3d1-4f65-9f0c-8f13f4219e53,11
8db1f2cc-0d6d-49c0-adda-096f51126255,ffa00e0f-5ab1-440b-8c38-a737c6a3e96d,218361bb-9d67-439a-af87-0f803c3df615,21
11b23f4f-abc7-4a46-8241-8cf79f4a9793,d72659cc-65e0-4ca6-8938-1c7569256868,f75d4775-2b64-4f2a-bba2-5ed9f1e6a3d9,78
5e3d97cc-68d6-475c-b36c-ed529fb709cd,d4b5dc6c-3481-4b56-9d7c-2f6f99ecbc41,149d8cb7-dbab-497e-95b4-1cd2ee6b00db,59
5e13e441-14e7-455c-8fba-d12fe1699a7b,71c9d077-d8a0-4c05-a1e1-ee91803cd8c0,03356137-e141-4ffa-88d6-0d45e2668327,65
d0513262-9c9c-47b7-b639-0822b7d05aae,d5c7c3f8-e321-43de-a59f-aa09deed5e3a,47e98da4-e6a1-48b0-ae8d-6e49cc0b1e7c,72
c557a411-a316-42f5-9acf-86f7ddfd92db,d5273992-01d6-46cb-8ca5-6ff8708d7f36,cd5b723e-68d4-4feb-b288-e1b54b1812b6,85
629df245-d9ab-4887-a518-43df8b0dfbd4,7937b775-54a0-4b21-9ddf-28275ff826fc,545caf62-8a61-4204-b8b8-e79daadf88f4,40
0a23074f-0aaa-4360-ad1c-7463b5c5fa3f,86a46c36-5332-43bf-bf30-2d11d0ee3325,cd5b723e-68d4-4feb-b288-e1b54b1812b6,91
f631ea1b-c2da-4339-bc98-1577775c49d6,532c9a31-fa5b-4ca7-b242-38fec2c703e1,f87e80ad-e51c-436b-ab1b-45810f20ef59,36
dc247554-1e83-4e30-9653-0cc4d2f04569,a986c24e-c7b5-4c6a-97ec-90413f181918,149d8cb7-dbab-497e-95b4-1cd2ee6b00db,7
9321a39a-5513-4653-b035-bc39428526b4,2474de1a-3563-4c9b-8888-9436dd52b9e5,3ba6a424-e539-47d4-838e-d848aff6e798,98
996055c5-4837-4226-9c27-3b0c94e9e30e,ab078a19-eca2-4a1e-88a2-97290f6b44b9,bc1d8449-dcc3-4f13-9223-9298e2d8d8e5,80
0827fca9-93ed-426c-91e6-7786b8de42e8,d5476c81-6247-4d32-a9c3-2a835faa8e7d,a9f06107-c5d0-413f-a149-3ab2ab8ed85b,26
160646da-b6f4-495b-82fb-abfe76e51ff6,79a229ea-3847-4073-a000-e520c7da2509,1ab53f8b-5585-4f07-a3df-8962fdf9f3ab,77
21d37eb2-a30f-4773-b823-4c8caef66648,b8ce2545-b027-488a-b565-604f758c9f90,184256a7-e3d9-4554-b174-17d202397bfd,38
dc6855fa-a633-4b27-94d5-cbf8d7c813e0,fe1537a8-9298-45e5-965c-4b2eb45f5efe,178da285-0137-437d-84d6-00f1c74a3f2f,53
440a2945-861d-43e9-987b-6a9ea3ef92e0,47dbe898-0992-44e0-bf4f-382617c429ed,30430818-18b2-4540-81a7-f070c48da23b,75
ae8305da-1d87-41de-a233-42591d7ae533,070915d1-f24d-4407-a60b-96c08d6d06a5,4f131c4e-d7dc-41ee-9589-a7cfe87f508b,64
d710b132-24dd-4d62-a520-27f66bb7fa80,1db4b8f5-4a47-46f6-a00c-01371a323e70,9ac7e1f6-9bdd-48ea-8f09-99423afa6dbc,8
17674d0c-9389-4a43-81df-49f004e97747,0f536e0d-83bb-412b-b141-e7c7267947c7,1371fda6-18b8-4ccf-af83-5d23240f51a0,79
c1fb7859-3d7a-4cb7-a865-3e2101657cf4,6cc00e7f-0e06-48f5-9f72-9177e16c1f6f,3a9f5882-cb6a-4ab5-80fc-ea10cee1e682,35
ec42a13c-95c7-4203-9df3-91a88f38718c,86635e16-cff0-406e-9279-81f4bce8bd94,8f23b1e5-ad54-41b4-8cd7-26c25e7975f2,71
67293cae-cbb1-4b7c-aa83-996c16f41cd0,bf6f982b-ba2c-4717-a097-e39e406f78be,0b86fd2c-f687-47da-ba0d-63a68b6b9351,76
39826efa-b0b3-4d11-b5d5-b9283f43fbf1,fb41315a-7a8c-4288-ae29-65a8a1396294,1371fda6-18b8-4ccf-af83-5d23240f51a0,91
c8511ee6-2b77-4984-9e4f-29129fe2aa86,1a9c2be0-a625-4ab1-88ce-be4769111af7,ce6a1d02-5baa-43cd-a6d1-d570052ad2ba,52
584b84e0-057e-4d5f-8c87-72b853c9c28e,f364b514-89c6-4e74-be92-911fce1352d1,4ab6af4f-6303-49fe-9c57-c10d8710231a,38
b6dcb68d-8e92-4140-9b9e-1b0b034d975c,7c1b7a22-29ee-4d95-9fd3-77f7a35226e3,7dc8bce4-1cb9-4059-8126-1b5068fba9d5,77
8ddaceb4-4307-4b7e-bb8d-78efed5a65a0,289c6693-8b20-4855-8972-5462a4f4baf3,b33e9b2c-4976-4c19-892d-bc297d81be5a,68
0f5a90eb-0cf5-4771-b869-b37725e504bf,70620d85-9ebc-4adf-b180-a56b5968770a,4ab6af4f-6303-49fe-9c57-c10d8710231a,25
a66fcdb9-cf13-4b82-9660-fdd576cd6aa5,a055df30-0386-4e39-b267-751f62bd46b4,3ba6a424-e539-47d4-838e-d848aff6e798,68
103c18fb-4efd-4678-acb3-61d2e67b0cd0,54f5a6a8-7b66-4fa8-9d22-0ecf70233794,178da285-0137-437d-84d6-00f1c74a3f2f,84
ccfdbfd5-3daf-4170-a46a-2056ec7c3b7e,0099bfc3-a749-4a44-80ea-91783c1b770a,d7490613-3cfd-47b6-8ae9-80a5b1c62a0d,48
11c1770e-b7f7-4dcc-9d20-414a1b125dcf,9c9c261a-6e8f-4acc-9ac3-233ec5552b10,1deb2336-b257-4c52-9c8c-908cf65776e0,18
18ffd292-c2cb-47e2-91bd-ef3467e80752,dcb86b3a-d11e-448d-bef0-4bb1ffe5f6e5,b8977ea5-5902-4eab-806a-37ea5cec55d4,71
bfdfdfe1-b1f4-4d7e-90f4-98f77d98a0bc,745635b6-9bd9-4897-a4ff-238a86004942,d78a2c7c-68b0-4820-9d28-f7a61e18168f,1
5cefed3d-ea8b-43f3-b856-b5a2adb828bd,b3e5c1ae-0c58-463f-8a2b-cc1bc3a9a48b,178da285-0137-437d-84d6-00f1c74a3f2f,62
57c06cae-8f9e-41ee-a9e4-2f73f03c2ec0,abce43e7-bb80-46d7-9289-0460039d6146,4bff0287-3d56-4c79-9848-3a6ee6f0a173,48
7b1b9024-cc81-4cd9-9547-8743647ffecf,b9bd3f77-125f-4f4c-82ab-5aa7720a7fbd,40c47c83-f3d1-4f65-9f0c-8f13f4219e53,97
f22ad826-fc17-4e59-b46a-926f594086e1,0f1faa61-657d-407b-bd43-efa1f8a860e5,591c9d9c-2e82-4889-86af-ad1bc528e058,73
7dc34117-578e-4aad-ab0d-95a74acbd606,ee498317-4a95-451b-a4d4-7987b049af7d,7fda5a96-2ffb-4735-8fb9-06f4a03f4c4b,88
57b0541d-f241-444f-8e27-bcb94ca99635,ba11664d-f321-4c6e-9b70-0d4640e712c2,1deb2336-b257-4c52-9c8c-908cf65776e0,7
290c1b7c-28e0-4c7e-89cc-72491040c02a,4819f4ed-ebe4-4c5b-9293-2a5a69ee6c91,74203d0b-2df4-44d9-91be-d93ce02c96b6,61
6bbe3aac-c7b9-44f2-814d-e27aa5ff983b,310faaf0-e7bc-4f89-88f2-e16e0b5dc0b4,4cf6b019-a296-429e-84ac-c41bd9687005,69
78151651-a74b-4d6c-90e2-0bb8e3d8d162,df8459b6-1a47-41f6-ad83-9a0227237f8b,178da285-0137-437d-84d6-00f1c74a3f2f,90
e1714e28-1234-4982-8298-b35ad75dc12e,af446159-8fe2-4f99-a279-143e1c472080,d78a2c7c-68b0-4820-9d28-f7a61e18168f,7
6ab37648-f3e0-4c82-abf9-20f5e94cc334,abc155d0-8e2b-4c7d-baa5-0858b859e2d5,c6eddea0-5618-4e83-b12f-c886fe11022e,75
20b3f3c4-554d-456a-98b8-7b9561646fc6,0f41a432-4870-47e2-98e5-6bde88a430af,0d96c861-af89-4688-8527-d767d9f7aa56,70
211fa8d6-9dfc-411a-b414-714077cae38b,f2e84ad5-5d7a-4f4f-a65c-a0de45a3f627,b8977ea5-5902-4eab-806a-37ea5cec55d4,56
ab8587bc-cbee-4f3e-8810-8b4960d92d66,c1eb52fd-56d9-4f2c-a58e-7cb06004b97e,6ff2c24e-92bb-4a49-8540-9df8d8bf1862,81
06ea4f77-0f65-43ba-8308-f33c75828d95,0aa5af8f-95c0-4bfc-a202-289395e39a71,657e20d8-daa9-412a-8722-097e3d77fcf4,76
0bb77343-7c15-4e43-8736-ee25d6b39d0d,2b60bfb7-a132-49b7-8a14-dcd0b5bea2f8,cd5b723e-68d4-4feb-b288-e1b54b1812b6,8
7151f06a-c517-4612-8c1d-0d07bd3bd9fc,187a2584-0700-4697-8659-bab830913121,cbc8315c-e546-4006-8b55-b19303a8eab9,73
